sexe,prenom,annee,naissances
1,YVES,1958,4985
1,YVES,1960,4485
1,YVES,1961,4090
1,YVES,1962,3715
1,YVES,1963,3690
1,YVES,1964,3250
1,YVES,1965,3020
1,YVES,1966,2485
1,YVES,1967,2385
1,YVES,1968,2115
1,YVES,1969,1775
1,YVES,1970,1490
1,YVES,1971,1340
1,YVES,1972,1080
1,YVES,1973,880
1,YVES,1974,695
1,YVES,1975,590
1,YVES,1976,530
1,YVES,1977,480
1,YVES,1978,485
1,YVES,1979,535
1,YVES,1980,450
1,YVES,1981,440
1,YVES,1982,435
1,YVES,1983,365
1,YVES,1984,340
1,YVES,1985,310
1,YVES,1986,285
1,YVES,1987,245
1,YVES,1988,225
1,YVES,1989,215
1,YVES,1990,160
1,YVES,1991,155
1,YVES,1992,160
1,YVES,1993,110
1,YVES,1994,105
1,YVES,1995,95
1,YVES,1996,95
1,YVES,1997,95
1,YVES,1998,75
1,YVES,1999,80
1,YVES,2000,65
1,YVES,2001,65
1,YVES,2002,55
1,YVES,2003,50
1,YVES,2004,40
1,YVES,2005,45
1,ZAKARIYA,1977,5
1,ZAKARIYA,1980,5
1,ZAKARIYA,1981,5
1,ZAKARIYA,1982,10
1,ZAKARIYA,1983,5
1,ZAKARIYA,1984,5
1,ZAKARIYA,1985,5
1,ZAKARIYA,1986,5
1,ZAKARIYA,1987,5
1,ZAKARIYA,1988,5
1,ZAKARIYA,1989,10
1,ZAKARIYA,1990,10
1,ZAKARIYA,1991,10
1,ZAKARIYA,1992,15
1,ZAKARIYA,1993,15
1,ZAKARIYA,1994,20
1,ZAKARIYA,1995,25
1,ZAKARIYA,1996,15
1,ZAKARIYA,1997,30
1,ZAKARIYA,1998,35
1,ZAKARIYA,1999,25
1,ZAKARIYA,2000,35
1,ZAKARIYA,2001,50
1,ZAKARIYA,2002,50
1,ZAKARIYA,2003,40
1,ZAKARIYA,2004,45
1,ZAKARIYA,2005,65
1,ÉMILIE,2001,5
1,ÉRIC,1945,5
1,ÉRIC,1947,5
1,ÉRIC,1950,10
1,ÉRIC,1951,10
1,ÉRIC,1952,15
1,ÉRIC,1953,5
1,ÉRIC,1954,10
1,ÉRIC,1955,15
1,ÉRIC,1957,35
1,ÉRIC,1958,30
1,ÉRIC,1960,80
1,ÉRIC,1961,105
1,ÉRIC,1962,105
1,ÉRIC,1963,150
1,ÉRIC,1964,125
1,ÉRIC,1965,140
1,ÉRIC,1966,155
1,ÉRIC,1967,120
1,ÉRIC,1968,140
1,ÉRIC,1969,100
1,ÉRIC,1970,120
1,ÉRIC,1971,105
1,ÉRIC,1972,115
1,ÉRIC,1973,90
1,ÉRIC,1974,95
1,ÉRIC,1975,55
1,ÉRIC,1976,65
1,ÉRIC,1977,55
1,ÉRIC,1978,65
1,ÉRIC,1979,65
1,ÉRIC,1980,40
1,ÉRIC,1981,50
1,ÉRIC,1982,40
1,ÉRIC,1983,30
1,ÉRIC,1984,30
1,ÉRIC,1985,20
1,ÉRIC,1986,15
1,ÉRIC,1987,10
1,ÉRIC,1988,5
1,ÉRIC,1989,10
1,ÉRIC,1990,5
1,ÉRIC,1991,5
1,ÉRIC,1993,5
1,ÉRIC,1994,5
1,ÉRIC,1995,10
1,ÉRIC,1996,10
1,ÉRIC,1997,5
1,ÉRIC,1998,10
1,ÉRICK,1961,5
2,ADRIEN,1952,5
2,ADRIEN,1954,5
2,ADRIEN,2002,5
2,ADRIEN,2004,5
2,ALAIN,1950,5
2,ALAIN,1951,5
2,ALAIN,1957,5
2,ALBAN,1950,5
2,ALBAN,1953,5
2,ALBAN,1955,5
2,ALEXANDRA,1943,5
2,ALEXANDRA,1945,15
2,ALEXANDRA,1946,10
2,ALEXANDRA,1947,10
2,ALEXANDRA,1950,10
2,ALEXANDRA,1951,20
2,ALEXANDRA,1952,25
2,ALEXANDRA,1953,25
2,ALEXANDRA,1954,25
2,ALEXANDRA,1955,20
2,ALEXANDRA,1957,40
2,ALEXANDRA,1958,45
2,ALEXANDRA,1960,60
2,ALEXANDRA,1961,80
2,ALEXANDRA,1962,65
2,ALEXANDRA,1963,110
2,ALEXANDRA,1964,130
2,ALEXANDRA,1965,170
2,ALEXANDRA,1966,220
2,ALEXANDRA,1967,335
2,ALEXANDRA,1968,405
2,ALEXANDRA,1969,625
2,ALEXANDRA,1970,815
2,ALEXANDRA,1971,1755
2,ALEXANDRA,1972,3170
2,ALEXANDRA,1973,3440
2,ALEXANDRA,1974,3085
2,ALEXANDRA,1975,3110
2,ALEXANDRA,1976,3430
2,ALEXANDRA,1977,3325
2,ALEXANDRA,1978,4695
2,ALEXANDRA,1979,4635
2,ALEXANDRA,1980,4015
2,ALEXANDRA,1981,3750
2,ALEXANDRA,1982,3135
2,ALEXANDRA,1983,2790
2,ALEXANDRA,1984,2935
2,ALEXANDRA,1985,3055
2,ALEXANDRA,1986,3175
2,ALEXANDRA,1987,3000
2,ALEXANDRA,1988,2465
2,ALEXANDRA,1989,2555
2,ALEXANDRA,1990,2570
2,ALEXANDRA,1991,2280
2,ALEXANDRA,1992,2325
2,ALEXANDRA,1993,2095
2,ALEXANDRA,1994,1995
2,ALEXANDRA,1995,1690
2,ALEXANDRA,1996,1780
2,ALEXANDRA,1997,1485
2,ALEXANDRA,1998,1325
2,ALEXANDRA,1999,1125
2,ALEXANDRA,2000,1230
2,ALEXANDRA,2001,940
2,ALEXANDRA,2002,825
2,ALEXANDRA,2003,700
2,ALEXANDRA,2004,620
2,ALEXANDRA,2005,535
2,ALEXANDRE,1945,5
2,ALEXANDRE,1946,5
2,ALEXANDRE,1947,5
2,ALEXANDRE,1952,5
2,ALEXANDRE,1964,5
2,ALEXANDRE,1971,5
2,ALEXANDRE,1972,5
2,ALEXANDRE,1991,5
2,ALEXANDRE,1992,5
2,ALEXANDRE,1994,5
2,ALEXANDRE,1998,5
2,ALEXANDRE,2000,5
2,ALEXANDRE,2001,5
2,ALEXANDRE,2002,10
2,ALEXANDRE,2003,10
2,ALEXANDRE,2004,5
2,ALEXANDRE,2005,5
2,ALEXIS,1947,5
2,ALEXIS,1950,5
2,ALEXIS,1952,5
2,ALEXIS,1953,5
2,ALEXIS,1954,5
2,ALEXIS,1955,5
2,ALEXIS,1965,5
2,ALEXIS,1966,5
2,ALEXIS,1984,5
2,ALEXIS,1985,10
2,ALEXIS,1986,10
2,ALEXIS,1987,10
2,ALEXIS,1988,5
2,ALEXIS,1989,15
2,ALEXIS,1990,15
2,ALEXIS,1991,15
2,ALEXIS,1992,15
2,ALEXIS,1993,10
2,ALEXIS,1994,15
2,ALEXIS,1995,5
2,ALEXIS,1996,10
2,ALEXIS,1997,5
2,ALEXIS,1998,5
2,ALEXIS,1999,5
2,ALEXIS,2000,5
2,ALEXIS,2001,5
2,ALEXIS,2002,5
2,ALEXIS,2003,5
2,ALEXIS,2004,5
2,ALEXIS,2005,5
2,ALI,1999,5
2,ALI,2000,5
2,ALI,2002,5
2,ALICIA,1943,5
2,ALICIA,1945,5
2,ALICIA,1950,5
2,ALICIA,1951,5
2,ALICIA,1952,5
2,ALICIA,1953,5
2,ALICIA,1954,10
2,ALICIA,1955,5
2,ALICIA,1957,10
2,ALICIA,1958,10
2,ALICIA,1960,20
2,ALICIA,1961,15
2,ALICIA,1962,20
2,ALICIA,1963,25
2,ALICIA,1964,20
2,ALICIA,1965,25
2,ALICIA,1966,30
2,ALICIA,1967,30
2,ALICIA,1968,20
2,ALICIA,1969,30
2,ALICIA,1970,30
2,ALICIA,1971,30
2,ALICIA,1972,35
2,ALICIA,1973,30
2,ALICIA,1974,20
2,ALICIA,1975,40
2,ALICIA,1976,50
2,ALICIA,1977,60
2,ALICIA,1978,100
2,ALICIA,1979,110
2,ALICIA,1980,85
2,ALICIA,1981,95
2,ALICIA,1982,165
2,ALICIA,1983,225
2,ALICIA,1984,250
2,ALICIA,1985,670
2,ALICIA,1986,725
2,ALICIA,1987,595
2,ALICIA,1988,690
2,ALICIA,1989,935
2,ALICIA,1990,960
2,ALICIA,1991,1010
2,ALICIA,1992,1100
2,ALICIA,1993,1435
2,ALICIA,1994,1195
2,ALICIA,1995,1305
2,ALICIA,1996,1555
2,ALICIA,1997,1755
2,ALICIA,1998,1435
2,ALICIA,1999,1615
2,ALICIA,2000,1615
2,ALICIA,2001,1645
2,ALICIA,2002,2030
2,ALICIA,2003,1625
2,ALICIA,2004,1750
2,ALICIA,2005,1875
2,ALISEA,1997,15
2,ALISEA,1998,20
2,ALISEA,1999,25
2,ALISEA,2000,30
2,ALISEA,2001,20
2,ALISEA,2002,5
2,ALISEA,2003,20
2,ALISEA,2004,10
2,ALISEA,2005,15
2,ALISÉA,1997,10
2,ALISÉA,1998,5
2,ALIX,1943,30
2,ALIX,1945,20
2,ALIX,1946,35
2,ALIX,1947,35
2,ALIX,1950,55
2,ALIX,1951,45
2,ALIX,1952,25
2,ALIX,1953,40
2,ALIX,1954,35
2,ALIX,1955,35
2,ALIX,1957,35
2,ALIX,1958,40
2,ALIX,1960,30
2,ALIX,1961,30
2,ALIX,1962,25
2,ALIX,1963,45
2,ALIX,1964,35
2,ALIX,1965,35
2,ALIX,1966,35
2,ALIX,1967,30
2,ALIX,1968,40
2,ALIX,1969,55
2,ALIX,1970,50
2,ALIX,1971,65
2,ALIX,1972,75
2,ALIX,1973,95
2,ALIX,1974,115
2,ALIX,1975,110
2,ALIX,1976,110
2,ALIX,1977,90
2,ALIX,1978,115
2,ALIX,1979,130
2,ALIX,1980,135
2,ALIX,1981,140
2,ALIX,1982,160
2,ALIX,1983,175
2,ALIX,1984,195
2,ALIX,1985,215
2,ALIX,1986,255
2,ALIX,1987,280
2,ALIX,1988,330
2,ALIX,1989,325
2,ALIX,1990,340
2,ALIX,1991,340
2,ALIX,1992,375
2,ALIX,1993,330
2,ALIX,1994,365
2,ALIX,1995,455
2,ALIX,1996,415
2,ALIX,1997,465
2,ALIX,1998,490
2,ALIX,1999,500
2,ALIX,2000,525
2,ALIX,2001,540
2,ALIX,2002,540
2,ALIX,2003,565
2,ALIX,2004,630
2,ALIX,2005,570
2,AMANDINE,1946,5
2,AMANDINE,1952,5
2,AMANDINE,1954,5
2,AMANDINE,1955,5
2,AMANDINE,1965,5
2,AMANDINE,1966,5
2,AMANDINE,1968,5
2,AMANDINE,1969,10
2,AMANDINE,1970,5
2,AMANDINE,1971,15
2,AMANDINE,1972,90
2,AMANDINE,1973,175
2,AMANDINE,1974,195
2,AMANDINE,1975,255
2,AMANDINE,1976,345
2,AMANDINE,1977,535
2,AMANDINE,1978,960
2,AMANDINE,1979,1150
2,AMANDINE,1980,2005
2,AMANDINE,1981,2210
2,AMANDINE,1982,3680
2,AMANDINE,1983,4050
2,AMANDINE,1984,4170
2,AMANDINE,1985,4075
2,AMANDINE,1986,4930
2,AMANDINE,1987,4815
2,AMANDINE,1988,4540
2,AMANDINE,1989,4360
2,AMANDINE,1990,4225
2,AMANDINE,1991,4285
2,AMANDINE,1992,3980
2,AMANDINE,1993,3560
2,AMANDINE,1994,3380
2,AMANDINE,1995,2980
2,AMANDINE,1996,2770
2,AMANDINE,1997,2725
2,AMANDINE,1998,2675
2,AMANDINE,1999,2415
2,AMANDINE,2000,2340
2,AMANDINE,2001,2095
2,AMANDINE,2002,2330
2,AMANDINE,2003,1845
2,AMANDINE,2004,1630
2,AMANDINE,2005,1380
2,AMBRE,1952,5
2,AMBRE,1955,5
2,AMBRE,1958,5
2,AMBRE,1960,5
2,AMBRE,1963,5
2,AMBRE,1964,5
2,AMBRE,1965,5
2,AMBRE,1967,5
2,AMBRE,1968,5
2,AMBRE,1969,5
2,AMBRE,1970,20
2,AMBRE,1971,20
2,AMBRE,1972,25
2,AMBRE,1973,20
2,AMBRE,1974,25
2,AMBRE,1975,20
2,AMBRE,1976,30
2,AMBRE,1977,25
2,AMBRE,1978,35
2,AMBRE,1979,40
2,AMBRE,1980,85
2,AMBRE,1981,75
2,AMBRE,1982,70
2,AMBRE,1983,60
2,AMBRE,1984,65
2,AMBRE,1985,90
2,AMBRE,1986,155
2,AMBRE,1987,215
2,AMBRE,1988,280
2,AMBRE,1989,295
2,AMBRE,1990,295
2,AMBRE,1991,265
2,AMBRE,1992,240
2,AMBRE,1993,260
2,AMBRE,1994,305
2,AMBRE,1995,380
2,AMBRE,1996,410
2,AMBRE,1997,705
2,AMBRE,1998,790
2,AMBRE,1999,835
2,AMBRE,2000,1190
2,AMBRE,2001,1290
2,AMBRE,2002,1465
2,AMBRE,2003,1620
2,AMBRE,2004,1840
2,AMBRE,2005,2105
2,AMEL,1960,5
2,AMEL,1962,5
2,AMEL,1964,5
2,AMEL,1965,5
2,AMEL,1966,10
2,AMEL,1967,10
2,AMEL,1968,20
2,AMEL,1969,15
2,AMEL,1970,30
2,AMEL,1971,35
2,AMEL,1972,60
2,AMEL,1973,70
2,AMEL,1974,70
2,AMEL,1975,90
2,AMEL,1976,70
2,AMEL,1977,120
2,AMEL,1978,120
2,AMEL,1979,175
2,AMEL,1980,145
2,AMEL,1981,185
2,AMEL,1982,220
2,AMEL,1983,245
2,AMEL,1984,225
2,AMEL,1985,215
2,AMEL,1986,225
2,AMEL,1987,175
2,AMEL,1988,190
2,AMEL,1989,205
2,AMEL,1990,215
2,AMEL,1991,255
2,AMEL,1992,220
2,AMEL,1993,240
2,AMEL,1994,245
2,AMEL,1995,240
2,AMEL,1996,300
2,AMEL,1997,245
2,AMEL,1998,305
2,AMEL,1999,325
2,AMEL,2000,320
2,AMEL,2001,315
2,AMEL,2002,380
2,AMEL,2003,315
2,AMEL,2004,435
2,AMEL,2005,505
2,AMELIE,1990,5
2,AMÉLIE,1943,50
2,AMÉLIE,1945,55
2,AMÉLIE,1946,70
2,AMÉLIE,1947,35
2,AMÉLIE,1950,60
2,AMÉLIE,1951,50
2,AMÉLIE,1952,45
2,AMÉLIE,1953,45
2,AMÉLIE,1954,50
2,AMÉLIE,1955,45
2,AMÉLIE,1957,35
2,AMÉLIE,1958,40
2,AMÉLIE,1960,35
2,AMÉLIE,1961,40
2,AMÉLIE,1962,35
2,AMÉLIE,1963,55
2,AMÉLIE,1964,50
2,AMÉLIE,1965,45
2,AMÉLIE,1966,70
2,AMÉLIE,1967,65
2,AMÉLIE,1968,70
2,AMÉLIE,1969,80
2,AMÉLIE,1970,115
2,AMÉLIE,1971,145
2,AMÉLIE,1972,150
2,AMÉLIE,1973,230
2,AMÉLIE,1974,365
2,AMÉLIE,1975,450
2,AMÉLIE,1976,595
2,AMÉLIE,1977,825
2,AMÉLIE,1978,1170
2,AMÉLIE,1979,1560
2,AMÉLIE,1980,2095
2,AMÉLIE,1981,2790
2,AMÉLIE,1982,3245
2,AMÉLIE,1983,3250
2,AMÉLIE,1984,3290
2,AMÉLIE,1985,3335
2,AMÉLIE,1986,3370
2,AMÉLIE,1987,3335
2,AMÉLIE,1988,2705
2,AMÉLIE,1989,2655
2,AMÉLIE,1990,2835
2,AMÉLIE,1991,4215
2,AMÉLIE,1992,2625
2,AMÉLIE,1993,2375
2,AMÉLIE,1994,2330
2,AMÉLIE,1995,2180
2,AMÉLIE,1996,2210
2,AMÉLIE,1997,2345
2,AMÉLIE,1998,2655
2,AMÉLIE,1999,2580
2,AMÉLIE,2000,2200
2,AMÉLIE,2001,2055
2,AMÉLIE,2002,1760
2,AMÉLIE,2003,1515
2,AMÉLIE,2004,1335
2,AMÉLIE,2005,1150
2,ANDREA,1993,5
2,ANDREA,1998,5
2,ANDREA,1999,5
2,ANDREA,2000,5
2,ANDREA,2001,5
2,ANDREA,2002,5
2,ANDREA,2004,5
2,ANDREA,2005,5
2,ANDRÉ,1943,5
2,ANDRÉ,1945,5
2,ANDRÉ,1946,10
2,ANDRÉ,1947,5
2,ANDRÉ,1950,5
2,ANDRÉ,1951,5
2,ANDRÉ,1954,5
2,ANDRÉ,1958,5
2,ANDRÉA,1943,90
2,ANDRÉA,1945,80
2,ANDRÉA,1946,85
2,ANDRÉA,1947,55
2,ANDRÉA,1950,50
2,ANDRÉA,1951,55
2,ANDRÉA,1952,45
2,ANDRÉA,1953,60
2,ANDRÉA,1954,35
2,ANDRÉA,1955,45
2,ANDRÉA,1957,30
2,ANDRÉA,1958,50
2,ANDRÉA,1960,55
2,ANDRÉA,1961,45
2,ANDRÉA,1962,45
2,ANDRÉA,1963,45
2,ANDRÉA,1964,50
2,ANDRÉA,1965,45
2,ANDRÉA,1966,40
2,ANDRÉA,1967,30
2,ANDRÉA,1968,30
2,ANDRÉA,1969,25
2,ANDRÉA,1970,35
2,ANDRÉA,1971,25
2,ANDRÉA,1972,35
2,ANDRÉA,1973,35
2,ANDRÉA,1974,40
2,ANDRÉA,1975,30
2,ANDRÉA,1976,45
2,ANDRÉA,1977,60
2,ANDRÉA,1978,50
2,ANDRÉA,1979,55
2,ANDRÉA,1980,80
2,ANDRÉA,1981,90
2,ANDRÉA,1982,80
2,ANDRÉA,1983,95
2,ANDRÉA,1984,120
2,ANDRÉA,1985,175
2,ANDRÉA,1986,275
2,ANDRÉA,1987,295
2,ANDRÉA,1988,335
2,ANDRÉA,1989,430
2,ANDRÉA,1990,420
2,ANDRÉA,1991,525
2,ANDRÉA,1992,490
2,ANDRÉA,1993,715
2,ANDRÉA,1994,955
2,ANDRÉA,1995,1370
2,ANDRÉA,1996,1100
2,ANDRÉA,1997,1050
2,ANDRÉA,1998,1235
2,ANDRÉA,1999,1275
2,ANDRÉA,2000,1190
2,ANDRÉA,2001,1165
2,ANDRÉA,2002,990
2,ANDRÉA,2003,855
2,ANDRÉA,2004,835
2,ANDRÉA,2005,770
2,ANGELIQUE,1943,15
2,ANGELIQUE,1945,10
2,ANGELIQUE,1946,15
2,ANGELIQUE,1947,15
2,ANGELIQUE,1950,15
2,ANGELIQUE,1951,15
2,ANGELIQUE,1952,15
2,ANGELIQUE,1953,15
2,ANGELIQUE,1954,15
2,ANGELIQUE,1955,20
2,ANGELIQUE,1957,15
2,ANGELIQUE,1958,25
2,ANGELIQUE,1960,25
2,ANGELIQUE,1961,25
2,ANGELIQUE,1962,50
2,ANGELIQUE,1963,50
2,ANGELIQUE,1964,60
2,ANGELIQUE,1965,105
2,ANGELIQUE,1966,295
2,ANGELIQUE,1967,650
2,ANGELIQUE,1968,550
2,ANGELIQUE,1969,645
2,ANGELIQUE,1970,745
2,ANGELIQUE,1971,750
2,ANGELIQUE,1972,1200
2,ANGELIQUE,1973,1905
2,ANGELIQUE,1974,4175
2,ANGELIQUE,1975,3575
2,ANGELIQUE,1976,3265
2,ANGELIQUE,1977,3405
2,ANGELIQUE,1978,3105
2,ANGELIQUE,1979,3300
2,ANGELIQUE,1980,3950
2,ANGELIQUE,1981,4065
2,ANGELIQUE,1982,3760
2,ANGELIQUE,1983,3185
2,ANGELIQUE,1984,2960
2,ANGELIQUE,1985,3130
2,ANGELIQUE,1986,2690
2,ANGELIQUE,1987,2495
2,ANGELIQUE,1988,2450
2,ANGELIQUE,1989,2165
2,ANGELIQUE,1990,2105
2,ANGELIQUE,1991,1910
2,ANGELIQUE,1992,1630
2,ANGELIQUE,1993,1300
2,ANGELIQUE,1994,1225
2,ANGELIQUE,1995,955
2,ANGELIQUE,1996,765
2,ANGELIQUE,1997,600
2,ANGELIQUE,1998,515
2,ANGELIQUE,1999,550
2,ANGELIQUE,2000,545
2,ANGELIQUE,2001,395
2,ANGELIQUE,2002,330
2,ANGELIQUE,2003,275
2,ANGELIQUE,2004,255
2,ANGELIQUE,2005,215
2,ANGÈLIQUE,1973,5
2,ANGÈLIQUE,1975,5
2,ANGÈLIQUE,1976,5
2,ANGÈLIQUE,1978,5
2,ANGÈLIQUE,1979,5
2,ANGÈLIQUE,1980,5
2,ANGÈLIQUE,1981,5
2,ANGÈLIQUE,1982,5
2,ANGÈLIQUE,1983,5
2,ANGÈLIQUE,1984,5
2,ANGÈLIQUE,1985,5
2,ANGÈLIQUE,1986,5
2,ANGÈLIQUE,1987,5
2,ANGÈLIQUE,1988,5
2,ANGÈLIQUE,1990,5
2,ANGÈLIQUE,1992,5
2,ANGÈLIQUE,1996,5
2,ANGÉLIQUE,1960,5
2,ANGÉLIQUE,1963,10
2,ANGÉLIQUE,1964,5
2,ANGÉLIQUE,1965,20
2,ANGÉLIQUE,1966,50
2,ANGÉLIQUE,1967,80
2,ANGÉLIQUE,1968,90
2,ANGÉLIQUE,1969,75
2,ANGÉLIQUE,1970,105
2,ANGÉLIQUE,1971,85
2,ANGÉLIQUE,1972,190
2,ANGÉLIQUE,1973,270
2,ANGÉLIQUE,1974,590
2,ANGÉLIQUE,1975,530
2,ANGÉLIQUE,1976,565
2,ANGÉLIQUE,1977,640
2,ANGÉLIQUE,1978,600
2,ANGÉLIQUE,1979,670
2,ANGÉLIQUE,1980,890
2,ANGÉLIQUE,1981,950
2,ANGÉLIQUE,1982,920
2,ANGÉLIQUE,1983,810
2,ANGÉLIQUE,1984,890
2,ANGÉLIQUE,1985,915
2,ANGÉLIQUE,1986,805
2,ANGÉLIQUE,1987,735
2,ANGÉLIQUE,1988,695
2,ANGÉLIQUE,1989,575
2,ANGÉLIQUE,1990,435
2,ANGÉLIQUE,1991,395
2,ANGÉLIQUE,1992,255
2,ANGÉLIQUE,1993,220
2,ANGÉLIQUE,1994,215
2,ANGÉLIQUE,1995,200
2,ANGÉLIQUE,1996,255
2,ANGÉLIQUE,1997,295
2,ANGÉLIQUE,1998,235
2,ANGÉLIQUE,1999,40
2,ANGÉLIQUE,2000,10
2,ANGÉLIQUE,2001,5
2,ANGÉLIQUE,2003,10
2,ANGÉLIQUE,2004,5
2,ANGÉLIQUE,2005,5
2,ANNE-SOPHIE,1950,5
2,ANNE-SOPHIE,1952,5
2,ANNE-SOPHIE,1953,5
2,ANNE-SOPHIE,1954,5
2,ANNE-SOPHIE,1955,10
2,ANNE-SOPHIE,1957,25
2,ANNE-SOPHIE,1958,15
2,ANNE-SOPHIE,1960,45
2,ANNE-SOPHIE,1961,40
2,ANNE-SOPHIE,1962,70
2,ANNE-SOPHIE,1963,110
2,ANNE-SOPHIE,1964,125
2,ANNE-SOPHIE,1965,160
2,ANNE-SOPHIE,1966,225
2,ANNE-SOPHIE,1967,260
2,ANNE-SOPHIE,1968,325
2,ANNE-SOPHIE,1969,515
2,ANNE-SOPHIE,1970,700
2,ANNE-SOPHIE,1971,825
2,ANNE-SOPHIE,1972,920
2,ANNE-SOPHIE,1973,955
2,ANNE-SOPHIE,1974,995
2,ANNE-SOPHIE,1975,960
2,ANNE-SOPHIE,1976,1000
2,ANNE-SOPHIE,1977,1170
2,ANNE-SOPHIE,1978,1120
2,ANNE-SOPHIE,1979,1170
2,ANNE-SOPHIE,1980,1270
2,ANNE-SOPHIE,1981,1315
2,ANNE-SOPHIE,1982,1225
2,ANNE-SOPHIE,1983,1135
2,ANNE-SOPHIE,1984,1190
2,ANNE-SOPHIE,1985,1490
2,ANNE-SOPHIE,1986,1555
2,ANNE-SOPHIE,1987,1710
2,ANNE-SOPHIE,1988,1490
2,ANNE-SOPHIE,1989,1305
2,ANNE-SOPHIE,1990,1185
2,ANNE-SOPHIE,1991,1045
2,ANNE-SOPHIE,1992,855
2,ANNE-SOPHIE,1993,640
2,ANNE-SOPHIE,1994,560
2,ANNE-SOPHIE,1995,495
2,ANNE-SOPHIE,1996,415
2,ANNE-SOPHIE,1997,305
2,ANNE-SOPHIE,1998,225
2,ANNE-SOPHIE,1999,220
2,ANNE-SOPHIE,2000,200
2,ANNE-SOPHIE,2001,165
2,ANNE-SOPHIE,2002,125
2,ANNE-SOPHIE,2003,85
2,ANNE-SOPHIE,2004,65
2,ANNE-SOPHIE,2005,60
2,ANTOINE,1943,5
2,ANTOINE,1945,10
2,ANTOINE,1946,5
2,ANTOINE,1947,5
2,ANTOINE,1950,5
2,ANTOINE,1951,10
2,ANTOINE,1952,5
2,ANTOINE,1953,10
2,ANTOINE,1954,5
2,ANTOINE,1955,5
2,ANTOINE,1958,5
2,ANTOINE,1961,10
2,ANTOINE,1964,5
2,ANTOINE,2005,5
2,AUBIN,1945,5
2,AUBIN,1946,5
2,AUBIN,1947,5
2,AUBIN,1952,5
2,AUDE,1943,10
2,AUDE,1945,15
2,AUDE,1946,20
2,AUDE,1947,25
2,AUDE,1950,25
2,AUDE,1951,35
2,AUDE,1952,35
2,AUDE,1953,40
2,AUDE,1954,35
2,AUDE,1955,40
2,AUDE,1957,55
2,AUDE,1958,55
2,AUDE,1960,80
2,AUDE,1961,95
2,AUDE,1962,100
2,AUDE,1963,110
2,AUDE,1964,150
2,AUDE,1965,140
2,AUDE,1966,195
2,AUDE,1967,180
2,AUDE,1968,210
2,AUDE,1969,255
2,AUDE,1970,325
2,AUDE,1971,395
2,AUDE,1972,590
2,AUDE,1973,715
2,AUDE,1974,740
2,AUDE,1975,835
2,AUDE,1976,935
2,AUDE,1977,1320
2,AUDE,1978,1315
2,AUDE,1979,1355
2,AUDE,1980,1320
2,AUDE,1981,1290
2,AUDE,1982,1270
2,AUDE,1983,1165
2,AUDE,1984,1310
2,AUDE,1985,1245
2,AUDE,1986,1195
2,AUDE,1987,1085
2,AUDE,1988,1060
2,AUDE,1989,1005
2,AUDE,1990,855
2,AUDE,1991,785
2,AUDE,1992,670
2,AUDE,1993,575
2,AUDE,1994,545
2,AUDE,1995,560
2,AUDE,1996,490
2,AUDE,1997,460
2,AUDE,1998,430
2,AUDE,1999,385
2,AUDE,2000,345
2,AUDE,2001,315
2,AUDE,2002,305
2,AUDE,2003,265
2,AUDE,2004,230
2,AUDE,2005,200
2,AUDREY,1951,5
2,AUDREY,1954,5
2,AUDREY,1955,10
2,AUDREY,1957,5
2,AUDREY,1958,15
2,AUDREY,1960,10
2,AUDREY,1961,15
2,AUDREY,1962,35
2,AUDREY,1963,15
2,AUDREY,1964,30
2,AUDREY,1965,30
2,AUDREY,1966,60
2,AUDREY,1967,55
2,AUDREY,1968,65
2,AUDREY,1969,240
2,AUDREY,1970,200
2,AUDREY,1971,295
2,AUDREY,1972,595
2,AUDREY,1973,1315
2,AUDREY,1974,1605
2,AUDREY,1975,2485
2,AUDREY,1976,3240
2,AUDREY,1977,5150
2,AUDREY,1978,5445
2,AUDREY,1979,6125
2,AUDREY,1980,7170
2,AUDREY,1981,7280
2,AUDREY,1982,7495
2,AUDREY,1983,7390
2,AUDREY,1984,8285
2,AUDREY,1985,7590
2,AUDREY,1986,7405
2,AUDREY,1987,6640
2,AUDREY,1988,6255
2,AUDREY,1989,5775
2,AUDREY,1990,5020
2,AUDREY,1991,4455
2,AUDREY,1992,4200
2,AUDREY,1993,4055
2,AUDREY,1994,3380
2,AUDREY,1995,3070
2,AUDREY,1996,2680
2,AUDREY,1997,2465
2,AUDREY,1998,2110
2,AUDREY,1999,1825
2,AUDREY,2000,1700
2,AUDREY,2001,1555
2,AUDREY,2002,1270
2,AUDREY,2003,925
2,AUDREY,2004,845
2,AUDREY,2005,690
2,AURELIE,1977,5
2,AURELIE,1978,5
2,AURELIE,1979,5
2,AURELIE,1980,5
2,AURELIE,1981,10
2,AURELIE,1982,10
2,AURELIE,1983,15
2,AURELIE,1984,5
2,AURELIE,1985,5
2,AURELIE,1986,5
2,AURELIE,1987,5
2,AURELIE,1990,5
2,AURELIE,1991,5
2,AURELIE,1998,5
2,AURÉLIE,1943,20
2,AURÉLIE,1945,20
2,AURÉLIE,1946,25
2,AURÉLIE,1947,25
2,AURÉLIE,1950,15
2,AURÉLIE,1951,20
2,AURÉLIE,1952,25
2,AURÉLIE,1953,15
2,AURÉLIE,1954,20
2,AURÉLIE,1955,20
2,AURÉLIE,1957,20
2,AURÉLIE,1958,15
2,AURÉLIE,1960,10
2,AURÉLIE,1961,20
2,AURÉLIE,1962,20
2,AURÉLIE,1963,25
